,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
1339,720,Crown,CRW,crown,5,2014-11-08T00:00:00.000Z,"['mineable', 'pos', 'sha-256', 'collectibles-nfts', 'masternodes']",42000000.0,27648789.58542473,27648789.58542473,,1340,2021-07-21T00:40:17.000Z,0.06158086851202,1114.34641887,-1.60176246,-1.44887311,-13.90806727,-8.99418604,-35.02860814,-68.07500266,1702636.4759765482,2021-07-21T00:40:17.000Z,,,,,
1340,7376,Doki Doki Finance,DOKI,doki-doki-finance,3,2020-10-12T00:00:00.000Z,"['collectibles-nfts', 'yield-farming']",50000.0,49999.92949788,49999.92949788,,1341,2021-07-21T00:41:03.000Z,34.03037501161691,120965.01242139,0.27300943,-9.37808696,-8.95924682,-36.65438771,-59.9260025,-83.19509537,1701516.351367263,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x9ceb84f92a0561fa3cc4132ab9c0b76a59787544
1341,8679,Unido EP,UDO,unido,5,2021-03-03T00:00:00.000Z,['polkastarter'],,34159060.69658325,115000000.0,,1342,2021-07-21T00:41:05.000Z,0.04977840491162,40940.59503349,-0.26328273,-10.01133927,20.01666039,-47.48958972,-63.56393872,-88.85770516,1700383.5547551252,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06
1342,2561,BitTube,TUBE,bit-tube,1,2018-03-05T00:00:00.000Z,['mineable'],600000000.0,315985208.962261,315985208.962261,,1343,2021-07-21T00:41:05.000Z,0.00533527480509,5351.7510229,5.32327451,14.92628318,17.22685104,-16.53315572,-48.62130835,-69.67399459,1685867.92415745,2021-07-21T00:41:05.000Z,,,,,
1343,10103,Lossless,LSS,lossless,7,2021-05-27T00:00:00.000Z,[],100000000.0,12044816.02597403,100000000.0,,1344,2021-07-21T00:40:18.000Z,0.13955814327807,320131.22055681,-0.12334662,-6.34733207,-6.04412156,-53.22905802,0.0,0.0,1680952.1607108775,2021-07-21T00:40:18.000Z,1027.0,Ethereum,ETH,ethereum,0x3b9be07d622accaed78f479bc0edabfd6397e320
1344,7638,Apollon Limassol,APL,apollon-limassol,1,2020-11-10T00:00:00.000Z,"['sports', 'fan-token']",,251178.0,1000000.0,,1345,2021-07-21T00:40:23.000Z,6.66912221433363,0.0,-2.50179645,-13.54398585,-22.26200696,-38.55586968,-47.50556678,-70.74636622,1675136.7795518925,2021-07-21T00:40:23.000Z,4066.0,Chiliz,CHZ,chiliz,0xad2b16869e9822943745d17e6bf49ff8ba46bdcb
1345,6743,Falconswap,FSW,fsw-token,5,2020-08-28T00:00:00.000Z,"['decentralized-exchange', 'dex', 'exnetwork-capital-portfolio']",,37429793.91192,100000000.0,,1346,2021-07-21T00:41:05.000Z,0.04445774767182,150905.86185003,-0.4583459,-3.03086803,-25.99379431,-63.37495996,-66.53831093,-90.90887929,1664044.333144364,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xfffffffff15abf397da76f1dcc1a1604f45126db
1346,313,Pinkcoin,PINK,pinkcoin,2,2014-05-11T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11']",500000000.0,429245438.4794879,454505874.4794879,,1347,2021-07-21T00:41:04.000Z,0.00385319623239,6593.69929,-0.52801615,-11.07002299,-15.34182586,-36.05026554,-52.88396363,-80.72427334,1653966.9063197563,2021-07-21T00:41:04.000Z,,,,,
1347,1777,CryptoPing,PING,cryptoping,2,2017-07-03T00:00:00.000Z,"['asset-management', 'ai-big-data']",7257786.0,7244286.18062948,7244286.18062948,,1348,2021-07-21T00:41:06.000Z,0.22787453184261,0.0,-0.24784925,-2.01981479,-4.00856426,-16.78861638,-7.5780182,-19.19890917,1650788.3219448319,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x21cd6af01383651ed10554394c0497f9db5e5dbc
1348,2725,Skrumble Network,SKM,skrumble-network,16,2018-05-10T00:00:00.000Z,[],,1021680996.340354,1500000000.0,,1349,2021-07-21T00:40:26.000Z,0.00160412814311,97667.25597972,-1.56585546,-7.76439416,-12.43366621,-32.97457974,-35.42467782,-74.03747552,1638907.2395102268,2021-07-21T00:40:26.000Z,1027.0,Ethereum,ETH,ethereum,0x048fe49be32adfc9ed68c37d32b5ec9df17b3603
1349,2283,Datum,DAT,datum,4,2017-12-15T00:00:00.000Z,"['marketplace', 'ai-big-data', 'iot']",,1457966672.5142903,2653841597.973272,,1350,2021-07-21T00:41:03.000Z,0.00112160237215,25593.18695202,0.39630555,-10.35616136,-20.07155748,-38.96267164,-48.66167429,-74.58871443,1635258.8784076702,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x81c9151de0c8bafcd325a57e3db5a5df1cebf79c
1350,8187,Yield Optimization Platform & Protocol,YOP,yop,9,2021-01-05T00:00:00.000Z,['polkastarter'],88888888.0,10039115.96,88888888.0,,1351,2021-07-21T00:40:22.000Z,0.16247588218769,770490.5131325,-0.52311609,-6.74842505,4.31102561,-46.00383223,-82.64891293,-88.80551446,1631114.2219855185,2021-07-21T00:40:22.000Z,1027.0,Ethereum,ETH,ethereum,0xae1eaae3f627aaca434127644371b67b18444051
1351,8605,WOWswap,WOW,wowswap,5,2021-02-26T00:00:00.000Z,['binance-smart-chain'],1000000.0,343682.2523318,1000000.0,,1352,2021-07-21T00:41:04.000Z,4.74177226751357,65001.16820344,-0.13741964,-5.23913462,-12.30234653,-6.37459143,-56.08553053,-84.08437208,1629662.9729435302,2021-07-21T00:41:04.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x4da996c5fe84755c80e108cf96fe705174c5e36a
1352,1527,Waves Community Token,WCT,waves-community-token,1,2017-02-08T00:00:00.000Z,"['platform', 'enterprise-solutions']",,9999938.59,9999938.59,,1353,2021-07-21T00:40:25.000Z,0.16284132915454,0.0,-0.65857964,-4.2874023,-8.92476717,-16.46777928,-20.35255795,-22.71557698,1628403.2914593767,2021-07-21T00:40:25.000Z,,,,,
1353,224,FairCoin,FAIR,faircoin,3,2014-03-22T00:00:00.000Z,[],,53193831.469966,53193831.469966,,1354,2021-07-21T00:40:14.000Z,0.0305942739791,0.0,-0.42489949,-2.39573105,-5.41022104,-12.86429655,-28.40093976,-56.80070345,1627426.6539902117,2021-07-21T00:40:14.000Z,,,,,
1354,5203,Perth Mint Gold Token,PMGT,perth-mint-gold-token,3,2020-03-11T00:00:00.000Z,[],,893.70694,893.70694,,1355,2021-07-21T00:40:19.000Z,1820.2365565123712,17581.86075501,0.0611133,-0.32840281,0.25562025,3.08446991,-1.15933234,1.03403936,1626758.0429968084,2021-07-21T00:40:19.000Z,1027.0,Ethereum,ETH,ethereum,0xaffcdd96531bcd66faed95fc61e443d08f79efef
1355,5468,Isiklar Coin,ISIKC,isiklar-coin,2,2020-04-16T00:00:00.000Z,[],100000000.0,3904805.0,100000000.0,,1356,2021-07-21T00:40:24.000Z,0.41303238834678,350521.96041875,0.28300934,-2.86656585,-1.58941275,13.40726777,61.23894968,-3.94173758,1612810.9351784484,2021-07-21T00:40:24.000Z,1027.0,Ethereum,ETH,ethereum,0x42726d074BBa68Ccc15200442B72Afa2D495A783
1356,3901,KuboCoin,KUBO,kubocoin,2,2019-05-01T00:00:00.000Z,[],100000000000.0,90708745843.06592,90708745843.06592,,1357,2021-07-21T00:40:35.000Z,1.777216815e-05,0.26658252,-0.48894983,-2.85026261,-31.16868028,-49.83285677,-26.41793229,-67.10481364,1612091.0837985808,2021-07-21T00:40:35.000Z,,,,,
1357,9245,Signata,SATA,signata,2,2021-04-15T00:00:00.000Z,[],100000000.0,19874019.1001305,100000000.0,,1358,2021-07-21T00:41:02.000Z,0.08049531190936,4813.51590148,-0.54632055,-5.4063574,-21.63452677,-32.98492002,-44.30930448,-52.36540605,1599765.3663575826,2021-07-21T00:41:02.000Z,1027.0,Ethereum,ETH,ethereum,0x3ebb4A4e91Ad83BE51F8d596533818b246F4bEe1
1358,9488,ZooKeeper,ZOO,zookeeper,2,2021-04-29T00:00:00.000Z,['collectibles-nfts'],155157120.0,29371036.59855957,29371036.59855957,,1359,2021-07-21T00:41:03.000Z,0.05412381347578,39335.3647013,-0.3106432,-3.99802801,-27.02699568,-73.32501995,-91.6768069,0.0,1589672.506450746,2021-07-21T00:41:03.000Z,2606.0,Wanchain,WAN,wanchain,0x6e11655d6aB3781C6613db8CB1Bc3deE9a7e111F
1359,3691,Kuai Token,KT,kuai-token,6,2019-01-11T00:00:00.000Z,[],,11414031.802573,30000000.0,,1360,2021-07-21T00:40:13.000Z,0.13998156075601,20973370.15584211,0.44666853,-2.48062459,-6.03822815,-11.15288643,19.75213142,-1.97730464,1597753.9862429027,2021-07-21T00:40:13.000Z,1027.0,Ethereum,ETH,ethereum,0x26DDF6CabADcBF4F013841BD8d914830BeB0d984
1360,1308,HEAT,HEAT,heat-ledger,1,2016-07-12T00:00:00.000Z,['hybrid-pos-pop'],,48093494.8350562,48093494.8350562,,1361,2021-07-21T00:41:03.000Z,0.0331972654539,0.0,-0.52801852,-4.22809735,12.21715655,-27.91615968,-40.46382411,145.78435774,1596572.5146451292,2021-07-21T00:41:03.000Z,,,,,
1361,8709,ETHA Lend,ETHA,etha-lend,12,2021-03-07T00:00:00.000Z,"['defi', 'yield-farming']",30000000.0,7443944.63690992,30000000.0,,1362,2021-07-21T00:41:06.000Z,0.214110220435,349640.93596437,-0.38621459,-5.49051642,-1.15825241,-47.38436722,-57.26093529,-85.0163903,1593824.627114719,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x59e9261255644c411afdd00bd89162d09d862e38
1362,8999,Collateral Pay,COLL,collateral-pay,4,2021-04-16T00:00:00.000Z,['duckstarter'],,4137827.06761159,50000000.0,,1363,2021-07-21T00:40:08.000Z,0.38477504209535,163000.80260467,-2.85738184,-14.20677851,12.2447278,-25.25092165,-60.066334,-75.00315066,1592132.5841235283,2021-07-21T00:40:08.000Z,1027.0,Ethereum,ETH,ethereum,0x957891c11616d3e0b0a76a76fb42724c382e0ef3
1363,3233,Ulord,UT,ulord,1,2018-09-06T00:00:00.000Z,[],1000000000.0,80219936.76883604,177717582.172,,1364,2021-07-21T00:41:03.000Z,0.0198337396603,0.0,15.2411468,-2.55336944,-11.9169505,-21.34834472,-34.25036402,-45.24836004,1591061.3414388217,2021-07-21T00:41:03.000Z,,,,,
1364,2735,Content Neutrality Network,CNN,content-neutrality-network,5,2018-05-15T00:00:00.000Z,[],,39035223816.0,100000000000.0,,1365,2021-07-21T00:41:06.000Z,4.037443701e-05,50753.77444602,-1.77456036,-11.42977084,-14.68342063,-33.67118599,-45.01969189,-81.6783452,1576025.185130344,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x8713d26637cf49e1b6b4a7ce57106aabc9325343
1365,3913,Titan Coin,TTN,titan-coin,4,2019-05-06T00:00:00.000Z,['mineable'],5000000000.0,910820150.1590686,910820150.1590686,,1366,2021-07-21T00:40:29.000Z,0.00172999796633,143.92379074,-2.38325252,-4.78175936,-8.06145215,-86.2888308,71.88052911,-23.75784625,1575717.007467574,2021-07-21T00:40:29.000Z,,,,,
1366,8972,Seedify.fund,SFUND,seedify-fund,6,2021-03-29T00:00:00.000Z,"['binance-smart-chain', 'launchpad']",100000000.0,4922629.36169289,100000000.0,,1367,2021-07-21T00:40:17.000Z,0.31979836546439,334908.29750605,2.83670535,-5.11333326,-41.18310248,-72.63451497,-86.78904457,-71.80097707,1574248.8236563995,2021-07-21T00:40:17.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x477bc8d23c634c154061869478bce96be6045d12
1367,9345,BSC Station,BSCS,bsc-station,8,2021-04-20T00:00:00.000Z,"['binance-smart-chain', 'bounce-launchpad']",500000000.0,36903908.0,500000000.0,,1368,2021-07-21T00:41:03.000Z,0.04254755469946,168033.41311064,-0.66170224,-14.68706858,-40.71014013,-63.73782405,-91.71757102,0.0,1570171.0442538394,2021-07-21T00:41:03.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0xbcb24afb019be7e93ea9c43b7e22bb55d5b7f45d
1368,5931,Darwinia Commitment Token,KTON,darwinia-commitment-token,12,2020-07-28T00:00:00.000Z,[],,39755.80970332,74359.61693232,,1369,2021-07-21T00:41:07.000Z,39.42872655316065,299291.49060428,-0.31597194,-0.65119895,-17.71507634,-33.35984849,-62.26380255,-77.57707206,1567520.9496916952,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0x9f284e1337a815fe77d2ff4ae46544645b20c5ff
1369,2698,Hydro,HYDRO,hydro,5,2018-05-02T00:00:00.000Z,"['platform', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'amm', 'binance-smart-chain', 'dex']",,74611788.89273916,111111110.9,,1370,2021-07-21T00:41:06.000Z,0.02096056211811,23818.57765183,-0.0878961,-2.75703915,-10.03742877,-18.79319069,-12.90505495,-58.33428181,1563905.035829569,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x946112efab61c3636cbd52de2e1392d7a75a6f01
1370,3858,FNB Protocol,FNB,fnb-protocol,5,2019-04-11T00:00:00.000Z,['platform'],,2412248413.0,2490000160.0,,1371,2021-07-21T00:41:06.000Z,0.00064623082487,308710.57131869,3.66454512,-9.08689665,-19.60977356,-46.41227714,-86.81578215,-90.79017696,1558869.2817243384,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x47b28f365bf4cb38db4b6356864bde7bc4b35129
1371,3973,Aryacoin,AYA,aryacoin,7,2019-05-27T00:00:00.000Z,['mineable'],1200000000.0,160459558.558571,200459553.558571,,1372,2021-07-21T00:41:07.000Z,0.00963145475364,40244.88413983,-0.61250441,-2.9990055,-39.2496148,-59.06633982,-59.1443281,-82.44350242,1545458.9780459248,2021-07-21T00:41:07.000Z,,,,,
1372,7100,HodlTree,HTRE,hodltree,1,2020-09-18T00:00:00.000Z,[],,4592193.23527337,100000000.0,,1373,2021-07-21T00:41:07.000Z,0.33656464229962,0.0,0.01016286,0.01066573,0.03351788,0.0,0.0,0.0,1545569.8736005165,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xDea67845A51E24461D5fED8084E69B426AF3D5Db
1373,4091,PIXEL,PXL,pixel,2,2019-07-10T00:00:00.000Z,[],,557577505.0,987500000.0,,1374,2021-07-21T00:41:07.000Z,0.00276972277409,0.0,0.03228321,11.86652357,21.712898,-93.08110379,-95.28426819,-96.36412347,1544335.1139187808,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xf88951d7b676798705fd3a362ba5b1dbca2b233b
1374,7487,Chonk,CHONK,chonk,1,2020-10-22T00:00:00.000Z,['collectibles-nfts'],,39000.0,39000.0,,1375,2021-07-21T00:41:04.000Z,39.29660562714963,10259.90429627,-0.54632055,2.49009846,24.43707009,-39.51862597,-46.53467936,-78.21589653,1532567.6194588356,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x84679bc467DC6c2c40ab04538813AfF3796351f1
1375,6674,Fyooz,FYZ,fyooz,4,2020-08-22T00:00:00.000Z,['social-money'],0.0,6471843.37176277,50000000.0,,1376,2021-07-21T00:41:05.000Z,0.23703713008905,24813.74564238,1.11687218,-10.36076909,-11.98007348,-4.30777603,-52.33489601,-69.18953858,1534067.1792284877,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0x6BFf2fE249601ed0Db3a87424a2E923118BB0312
1376,2685,Zebi Token,ZEBI,zebi-token,3,2018-04-30T00:00:00.000Z,"['platform', 'ai-big-data', 'enterprise-solutions']",812184340.8,766609251.4469426,1035166525.0316763,,1377,2021-07-21T00:41:05.000Z,0.00199739273295,5372.5078413,-0.51183637,-4.82233642,-18.38510016,-39.33215092,-72.50518077,-75.15195069,1531219.7478523622,2021-07-21T00:41:05.000Z,,,,,
1377,7636,Team Heretics Fan Token,TH,team-heretics-fan-token,1,2020-11-10T00:00:00.000Z,['fan-token'],,426026.0,5000000.0,,1378,2021-07-21T00:41:05.000Z,3.58767078159047,0.0,-2.25135613,-13.04069093,-19.14926531,-37.77490664,-52.82903949,-77.92730031,1528441.0323978616,2021-07-21T00:41:05.000Z,4066.0,Chiliz,CHZ,chiliz,0x76af7f5ad0c02587b302e5933ecc9ba5f40604ce
1378,4712,AmonD,AMON,amond,1,2019-09-28T00:00:00.000Z,['payments'],,833821218.5131,7176499999.0,,1379,2021-07-21T00:41:06.000Z,0.0018290622093,1984.55481831,0.03228321,0.36549018,-34.20261958,-35.16016982,-59.55297904,-31.9364909,1525110.880094789,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0x00059ae69c1622a7542edc15e8d17b060fe307b6
1379,8962,ETNA Network,ETNA,etna-network,4,2021-03-26T00:00:00.000Z,"['collectibles-nfts', 'defi', 'yield-farming', 'lending-borowing']",100000000.0,12079541.67504575,100000000.0,,1380,2021-07-21T00:41:06.000Z,0.12606764680805,238231.20516224,-7.98345574,-1.96786428,-7.54171052,-12.46023383,-54.69162172,-59.92231525,1522839.393492788,2021-07-21T00:41:06.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x51f35073ff7cf54c9e86b7042e59a8cc9709fc46
1380,8145,SparkPoint Fuel,SFUEL,sparkpoint-fuel,3,2020-12-30T00:00:00.000Z,[],150000000.0,28373955.95,150000000.0,,1381,2021-07-21T00:40:25.000Z,0.05361728905856,194394.76691257,0.00245025,-14.56160312,-21.11890693,-38.55460526,-56.57855417,-82.99585861,1521334.5979059984,2021-07-21T00:40:25.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x37ac4d6140e54304d77437a5c11924f61a2d976f
1381,8452,Shield Protocol,SHIELD,shield-protocol,5,2021-02-13T00:00:00.000Z,['binance-smart-chain'],1000000.0,229815.7784161,1000000.0,,1382,2021-07-21T00:40:18.000Z,6.61076389588111,546915.69281201,-0.27532127,1.99903602,21.37830694,39.7253939,45.6373546,-3.93500463,1519257.8506569671,2021-07-21T00:40:18.000Z,1839.0,Binance Smart Chain,BNB,binance-coin,0x60b3bc37593853c04410c4f07fe4d6748245bf77
1382,5868,STATERA,STA,statera,8,2020-07-19T00:00:00.000Z,[],101000000.0,80814571.2822782,80814745.87702227,,1383,2021-07-21T00:41:06.000Z,0.01879621756469,156803.29440659,0.35053326,-4.20708144,-6.39932467,-20.22851028,-55.98018176,-75.82939201,1519008.2642188494,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0xa7DE087329BFcda5639247F96140f9DAbe3DeED1
1383,7806,Cornichon,CORN,cornichon,1,2020-11-29T00:00:00.000Z,[],19761774.0,16994487.39575521,17236336.02124757,,1384,2021-07-21T00:41:06.000Z,0.08920430342018,443.5007139,-0.54632055,1.30114944,-4.18282816,-24.21869463,-30.06817834,9.94364929,1515981.4101213722,2021-07-21T00:41:06.000Z,1027.0,Ethereum,ETH,ethereum,0xa456b515303b2ce344e9d2601f91270f8c2fea5e
1384,5003,VAULT,VAULT,vault,2,2019-12-05T00:00:00.000Z,[],,425579.36350965,3000000.0,,1385,2021-07-21T00:41:06.000Z,3.56870603629463,1094.14889143,-0.52801852,-4.18266866,-9.92565408,-28.85310726,-46.92498694,-58.13257872,1518767.6434793146,2021-07-21T00:41:06.000Z,,,,,
1385,90,Dimecoin,DIME,dimecoin,9,2014-01-06T00:00:00.000Z,"['mineable', 'pow', 'quark']",,478333438962.0,555998059584.0,,1386,2021-07-21T00:41:03.000Z,3.1728045e-06,1001.08684067,-1.48027702,-6.22159716,6.39961192,-28.95795814,-53.48784927,-79.26770864,1517658.487639109,2021-07-21T00:41:03.000Z,,,,,
1386,7575,nYFI,N0031,nyfi,2,2020-11-02T00:00:00.000Z,[],,2671616.0,2671616.0,,1387,2021-07-21T00:40:15.000Z,0.56708286809383,16.63770098,0.00245032,0.02349819,0.02888051,-0.02512383,323.068557,381.2743098,1515027.663725366,2021-07-21T00:40:15.000Z,1027.0,Ethereum,ETH,ethereum,0x075190c6130ea0a3a7e40802f1d77f4ea8f38fe2
1387,2462,AidCoin,AID,aidcoin,2,2018-01-24T00:00:00.000Z,['philanthropy'],,42547118.13964261,42547118.7,,1388,2021-07-21T00:41:04.000Z,0.03527209454477,624.8982112,-0.52801852,12.84016252,-4.29203281,-23.45091994,-63.6452949,-63.72973887,1500725.9736289727,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x37e8789bb9996cac9156cd5f5fd32599e6b91289
1388,8603,AntiMatter,MATTER,antimatter,8,2021-02-27T00:00:00.000Z,"['decentralized-exchange', 'defi', 'derivatives', 'dapp', 'binance-smart-chain', 'heco-ecosystem', 'options', 'polkastarter', 'bounce-launchpad']",100000000.0,18017266.58861563,100000000.0,,1389,2021-07-21T00:40:24.000Z,0.08296279718142,341950.54980307,-0.30688545,-3.60019474,-3.90872948,-81.63582325,-88.10563358,-97.41389051,1494762.8337548934,2021-07-21T00:40:24.000Z,1027.0,Ethereum,ETH,ethereum,0x1c9491865a1de77c5b6e19d2e6a5f1d7a6f2b25f
1389,4782,TurtleNetwork,TN,turtlenetwork,2,2019-11-11T00:00:00.000Z,[],,88335911.0,100000000.0,,1390,2021-07-21T00:41:06.000Z,0.01692057941939,782.4984126,-0.6456401,5.41045014,-15.29865302,-51.12661621,-51.69653204,-50.66674817,1494694.7976596667,2021-07-21T00:41:06.000Z,,,,,
1390,1983,VIBE,VIBE,vibe,3,2017-09-25T00:00:00.000Z,"['vr-ar', 'collectibles-nfts', 'gaming']",267000000.0,260136426.55995375,267000000.0,,1391,2021-07-21T00:41:07.000Z,0.00573692314105,2899.69783444,-0.53975479,-6.88182102,-18.41116241,-46.27146981,-53.180603,-77.05577093,1492382.6853618526,2021-07-21T00:41:07.000Z,1027.0,Ethereum,ETH,ethereum,0xe8ff5c9c75deb346acac493c463c8950be03dfba
1391,2009,Bismuth,BIS,bismuth,5,2017-10-01T00:00:00.000Z,['mineable'],,21594712.12423322,28683963.82317977,,1392,2021-07-21T00:41:07.000Z,0.06847238115545,2279.13054122,-25.16094458,-26.54448954,-29.3198426,-32.9488145,-68.94788268,-71.11211816,1478641.3595127144,2021-07-21T00:41:07.000Z,,,,,
1392,8772,ZUSD,ZUSD,zusd,5,2021-03-10T00:00:00.000Z,[],,1472237.0,1472237.0,,1393,2021-07-21T00:40:29.000Z,0.99974474295668,132721.13228941,-0.1148173,-0.07681366,0.22768115,0.21234903,-0.05528039,0.04129366,1471861.2011363138,2021-07-21T00:40:29.000Z,1027.0,Ethereum,ETH,ethereum,0xc56c2b7e71B54d38Aab6d52E94a04Cbfa8F604fA
1393,2437,YEE,YEE,yee,6,2018-01-20T00:00:00.000Z,[],,1365218125.0,10000000000.0,,1394,2021-07-21T00:40:09.000Z,0.00107511366993,156710.29384701,-1.89836259,-11.85536232,-16.66402286,-34.46455808,-30.35983129,-62.48194647,1467764.6686237035,2021-07-21T00:40:09.000Z,1027.0,Ethereum,ETH,ethereum,0x922105fad8153f516bcfb829f56dc097a0e1d705
1394,1694,Sumokoin,SUMO,sumokoin,4,2017-05-30T00:00:00.000Z,"['mineable', 'privacy']",88888888.0,27570023.82412468,34270023.82412468,,1395,2021-07-21T00:40:25.000Z,0.05321805729043,21422.117987,-4.41610527,-8.92898618,-21.2248,-37.09347046,-54.59957945,-40.83497486,1467223.107370787,2021-07-21T00:40:25.000Z,,,,,
1395,5858,QANplatform,QARK,qanplatform,2,2020-07-16T00:00:00.000Z,[],333333000.0,19057960.0,333333000.0,,1396,2021-07-21T00:40:28.000Z,0.07697953741851,517.77989506,-0.65857964,-12.68324421,-9.61999795,-37.04818149,-20.96055369,-26.93109096,1467072.944940467,2021-07-21T00:40:28.000Z,1027.0,Ethereum,ETH,ethereum,0x63120ccd7b415743e8753afd167f5ad4a1732c43
1396,7639,Club Atletico Independiente,CAI,club-atletico-independiente,1,2020-11-10T00:00:00.000Z,"['sports', 'fan-token']",,652888.0,5000000.0,,1397,2021-07-21T00:40:12.000Z,2.23854405435637,0.0,-2.50179645,-7.63459781,-12.74124293,-28.49023106,-39.98737401,-51.88250815,1461518.5505606218,2021-07-21T00:40:12.000Z,4066.0,Chiliz,CHZ,chiliz,0x1793c8b629b0a526d8741e288440c0cbc4486292
1397,3251,ParkinGo,GOT,parkingo,2,2018-09-06T00:00:00.000Z,[],,20168694.11744041,94808613.2074404,,1398,2021-07-21T00:41:03.000Z,0.07180530302902,80.30049964,0.00070701,0.01018174,2.69602774,11.05006455,-9.32740288,-40.16342839,1448219.1928024217,2021-07-21T00:41:03.000Z,1027.0,Ethereum,ETH,ethereum,0x613fa2a6e6daa70c659060e86ba1443d2679c9d7
1398,5469,AMATEN,AMA,amaten,1,2020-04-16T00:00:00.000Z,[],500000000.0,7571323.3296627,500000000.0,,1399,2021-07-21T00:41:04.000Z,0.19110808683747,10.58738801,0.00148947,-15.78155259,-13.52867189,-9.47940203,-67.65416811,140.65205946,1446941.1163597417,2021-07-21T00:41:04.000Z,1027.0,Ethereum,ETH,ethereum,0x2509ee05b8df07ec75046e24bbf1cfcdb8b2a183
1399,3625,QuadrantProtocol,EQUAD,quadrantprotocol,6,2018-12-04T00:00:00.000Z,[],,415437335.1100229,1000000000.0,,1400,2021-07-21T00:41:05.000Z,0.00345083083287,123460.20156901,-1.95235457,-6.62539204,-10.66770096,-24.66355447,-33.79573094,-83.3792539,1433603.9651230136,2021-07-21T00:41:05.000Z,1027.0,Ethereum,ETH,ethereum,0xc28e931814725bbeb9e670676fabbcb694fe7df2
1400,7031,CHADS VC,CHADS,chads-vc,1,2020-09-14T00:00:00.000Z,"['collectibles-nfts', 'polkadot-ecosystem']",67951462.0,47799810.97351082,59210449.99100012,,1401,2021-07-21T00:40:35.000Z,0.02952135439566,14974.72470849,-0.52671107,-6.86309267,-15.10423672,-29.2049171,-49.87957214,-62.3945759,1411115.1597945706,2021-07-21T00:40:35.000Z,1027.0,Ethereum,ETH,ethereum,0x69692D3345010a207b759a7D1af6fc7F38b35c5E
